Character Name,Account Handle,Level,Class,Guild Rank,Contribution Total,Join Date,Rank Change Date,Last Active Date,Status,Public Comment,Public Comment Last Edit Date,Officer Comment,Officer Comment Author,Officer Comment Last Edit Date
Keira Loyalar,@Mrrockity,18,Oathbound Paladin,Apprentice Explorer,0,5/22/2016 11:46:47 AM,,5/22/2016 6:45:17 PM,"","",
Dahlynne,@donbantu,70,Oathbound Paladin,Councilor,0,1/22/2016 3:51:07 PM,,5/22/2016 5:15:28 PM,"","Lev Alt - the whoar of Paladon",2/13/2016 6:21:29 PM
Khargol Il-Khan,@sillyputty0,70,Great Weapon Fighter,Journeyman Explorer,0,1/31/2016 4:11:34 PM,,4/13/2016 5:57:50 AM,"","",
yes man,@august70,70,Oathbound Paladin,Magistrate,0,1/16/2016 9:17:25 PM,,5/23/2016 9:16:05 AM,"","yes go team go",3/13/2016 12:05:18 PM
Ayola Auel Rapace,@raymondhelth,70,Great Weapon Fighter,Apprentice Explorer,0,5/10/2016 2:01:31 AM,,5/23/2016 7:47:39 AM,"","Ayola alts: DC Miryaham Ayola Moonblood-GF Majkala Ksenia Ayola",5/15/2016 11:44:09 PM
Kitawa Morningdew,@gorbad13,70,Devoted Cleric,Journeyman Explorer,0,12/6/2015 3:39:57 PM,,5/19/2016 2:05:42 AM,"","",
Nyx Amra,@margni2,70,Oathbound Paladin,Journeyman Explorer,0,2/1/2016 9:48:26 PM,,5/20/2016 10:17:35 PM,"","",
Xi Quan Lo,@synjack,70,Great Weapon Fighter,Master Adventurer,0,3/23/2016 5:38:34 PM,4/25/2016 7:32:29 PM,5/22/2016 11:30:11 PM,"","on vacation ;) happy hunting ",4/30/2016 8:51:04 PM
Verninator,@thundermonkey063,46,Trickster Rogue,Apprentice Explorer,0,4/18/2016 1:37:12 PM,,5/1/2016 12:58:44 PM,"","",
Ash,@panicbutton7,70,Great Weapon Fighter,Apprentice Explorer,0,9/15/2015 9:41:40 AM,,5/23/2016 11:40:11 AM,"","",
Kialee Duskwalker,@gorbad13,70,Control Wizard,Journeyman Explorer,0,9/9/2015 4:40:10 AM,3/27/2016 8:35:25 PM,5/19/2016 2:06:14 AM,"","",
Twine,@panicbutton7,70,Trickster Rogue,Apprentice Explorer,0,9/15/2015 9:40:34 AM,,5/23/2016 9:30:12 AM,"","",
Miryaham Ayola Moonblood,@raymondhelth,70,Devoted Cleric,Apprentice Explorer,0,5/15/2016 2:45:20 PM,,5/23/2016 4:08:48 AM,"","",
Jayne Groundwater,@goodgardenpeas28,65,Great Weapon Fighter,Apprentice Explorer,0,3/19/2016 10:34:51 PM,,5/17/2016 12:02:28 AM,"","",
Lyreth,@mrrackle,70,Devoted Cleric,Adventurer,0,2/21/2016 11:47:57 AM,3/30/2016 3:31:54 PM,5/22/2016 6:36:42 PM,"","DPS DC - I won't heal you!",3/30/2016 2:26:39 PM
Misery,@panicbutton7,67,Control Wizard,Apprentice Explorer,0,9/15/2015 9:39:26 AM,,5/23/2016 9:36:54 AM,"","",
Reithael,@mrrackle,70,Great Weapon Fighter,Journeyman Explorer,0,3/4/2016 12:02:49 PM,4/22/2016 11:31:29 AM,5/22/2016 5:37:35 PM,"","RAAAAAAAAA!",4/22/2016 7:37:04 PM
Mistress,@stonetheimpalor,70,Hunter Ranger,Journeyman Explorer,0,11/17/2015 6:54:09 AM,,5/23/2016 9:07:09 AM,"","",
Krunch,@AdmScott,70,Oathbound Paladin,Adventurer,0,1/10/2016 12:34:56 PM,,5/8/2016 10:54:49 AM,"","",
